name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
S. Deborah Kang,0.5497485776492135,-0.6753051592858199,-0.12555658163660643,0.5154510755324921,0.4212363880890675,0.5783421845763337,0.4731336294958875,0.5377121642231941,0.7181551545858383,0.5061020486814876,0.631439681334057,0.4269185482834777,-0.6746868565678596,-0.6918785488026011,-0.7501102756708861,-0.6232894814262788,-0.7207345679579746,-0.4776250333101912,-0.9604391090964016,-0.6929931739522588,-0.6293544496099155,-0.6197067588567734,-0.5969015179822843,-0.611821058827142,-0.6383990446726482,-0.6601822070245232,-0.5310181268607771,uva
Paul Kershaw,0.4699894111142396,-0.6507208508188805,-0.18073143970464095,0.4454190433719513,0.4791319998006026,0.370724307015246,0.36290665974042247,0.5296428198739886,0.3633612944079042,0.589779238828591,0.5352495082206541,0.43252112825478745,-0.622684848184387,-0.6779532186686993,-0.5362743246757116,-0.5470716627314687,-0.6859537117360603,-0.582754623695192,-0.8222710098523427,-0.8359794360585511,-0.5345311199004452,-0.46084377635270357,-0.6232794123432702,-0.5786799815434375,-0.6101869695509474,-0.6620482262223959,-0.7353316346973633,uva
Thomas Klubock,0.5978326887699947,-0.7783910855376974,-0.1805583967677027,0.6950204238295555,0.529689618481509,0.6510150255428421,0.4115902760387331,0.6914424128830433,0.5439618341269947,0.596963357476015,0.6567450791597367,0.46120545243223515,-0.6270249275998635,-0.7650392741930707,-0.8949985094368458,-0.9511424526572227,-0.8773852344602346,-0.8610029118135571,-0.6103588823849957,-0.8704871842637658,-0.9006808996200562,-0.6371657125186175,-0.6656600943249134,-0.8753143548965454,-0.5457657381892205,-0.6851180028170347,-0.5042349846867501,uva
Kyrill Kunakhovich,0.5922409050600561,-0.7375261056259095,-0.14528520056585337,0.6083730029917899,0.626840344573406,0.6185572525527742,0.472009272114152,0.7854748904705048,0.4263385720551014,0.6401589919413839,0.5220090247690677,0.4430678726484379,-0.6666387170553207,-0.7033638457365243,-0.6840834050439298,-0.5831012779048511,-0.9929503612220287,-0.5346001563593745,-0.717565655335784,-0.9530621878802776,-0.5505382215658969,-0.6105748098343611,-0.5482200113747956,-0.6530001802990835,-1.0046179331839085,-0.7439047641431293,-0.6217522719560081,uva
James La Fleur,0.4397599775594552,-0.6582871497422889,-0.21852717218283368,0.3945063691790249,0.3364247633167842,0.4151263898675802,0.23895078792836932,0.3426937030894416,0.36320582936778384,0.4146605945295758,0.6951611967313858,0.4503268578400215,-0.5455527001619339,-0.5369688492072257,-0.5061977112044891,-0.5037354768150383,-0.4884504847885931,-0.9005873389542103,-0.9852708615362644,-0.48644574731588364,-0.542431591078639,-1.029052559286356,-0.38570394087968474,-0.54511708766222,-0.4557363896497658,-0.5143197029829025,-0.503728929516815,uva
Erin Lambert,0.48272282884563694,-0.6857836520500148,-0.20306082320437785,0.47226018017530436,0.535100034630097,0.45340551115104544,0.4060480144879092,0.5197382041770552,0.47766230581986785,0.45725630042520804,0.5564481171114104,0.4241044546787938,-0.6403279167910416,-0.6639577793329954,-0.564566692026953,-0.5530294675379992,-0.9619613662362099,-0.5724619138225748,-0.6699044599252588,-0.8801474953070283,-0.7814272785220634,-0.5564249967380117,-0.6214868029869265,-0.6511634072909753,-0.5146934685607751,-0.7271800081556044,-0.586803654614637,uva
J. E. Lendon,0.4521760325519636,-0.6032197968842936,-0.15104376433233002,0.4996729040145874,0.4920089468359947,0.4806816213925123,0.4452565476071267,0.425045700205697,0.4529817534699794,0.42340395681993664,0.40472414194262607,0.4253801766162118,-0.5660024412252286,-0.5099329629114696,-0.5814197852617197,-0.5855822603411991,-0.5158281688474947,-0.49541255307786236,-0.4535065882218381,-0.8748700255528092,-0.44435100723587145,-0.45434731346390705,-0.4671407881084166,-0.9733979888260365,-0.5766885440796614,-0.4642442555477222,-0.48222497616495397,uva
Erik Linstrum,0.5343134976386782,-0.7757129353886372,-0.24139943774995898,0.6489371449838065,0.5025930401863474,0.5296813717140889,0.47874903397782925,0.5532538890838623,0.4302213987145159,0.5676321303302592,0.5768971227937274,0.448295803492268,-0.9473637416958809,-0.7731702045572026,-0.6955165002495051,-0.5963349465164064,-0.8981655277311802,-0.6347288424995813,-0.6167769550305345,-0.9049173928797245,-0.5703820005680125,-0.8130304215301294,-0.5613638556044963,-0.9671095497906208,-0.955366550013423,-0.7003003861755133,-0.5156154438683932,uva
Xiaoyuan Liu,0.6136339760559939,-0.7538081438215689,-0.140174167765575,0.5535428026914597,0.7013401851058007,0.6637658773368907,0.4901294505117966,0.713796304166317,0.43560091964900494,0.7621740937232971,0.5462800046834682,0.4577531774838766,-0.6761607664326827,-0.7470380102318748,-0.7112364383414388,-0.6336023422578971,-0.7121767196804285,-0.4673812000158553,-0.6806884018802329,-0.9129622969776392,-0.7746417972851883,-0.616486063785851,-0.5880364574627531,-0.9535717237740755,-0.9025385621935129,-0.9374313727021217,-0.5847198352217674,uva
John Edwin Mason,0.5243761397703599,-0.7319153860169086,-0.20753924624654874,0.5210183534770476,0.4300153568358648,0.6009487100189028,0.3914440979915006,0.564652681681845,0.5753655788465086,0.43651329630020985,0.6418230493153844,0.4294640519501021,-0.6379506569355726,-0.6962212882936001,-0.8976625017821789,-0.531410715159248,-0.7350388687103987,-0.6437061588195238,-0.6229708573470514,-0.6853659773422849,-0.7627286606778703,-0.999210599809885,-0.6366392341959809,-0.6111208163201809,-0.5828448475471565,-0.9382933489978313,-0.6264879069187577,uva
Christian W. McMillen,0.3485745328228865,-0.5001488376003294,-0.15157430477744288,0.29778393073938786,0.2269158504420928,0.41368134317546795,0.2517060771060257,0.2610949741942542,0.31907110203589717,0.3181154578391763,0.4846429470493405,0.3900531964376569,-0.41311868727207185,-0.5081816684258612,-0.35688197501003743,-0.3173371901968494,-0.43662190368693127,-0.41168019315227866,-0.40176193442727837,-0.37411372341509713,-1.0353758484125137,-0.4519571003673429,-0.33536059509827343,-0.42844529304167495,-0.29022356596154475,-0.3935911718290299,-0.35427708846033157,uva
Allan Megill,0.5187969278573747,-0.697943059132986,-0.1791461312756113,0.530677706092596,0.4997329824453308,0.5585071030315621,0.5182417772710324,0.5154391387980136,0.46664230538046725,0.612535342254809,0.46817188035950436,0.4618096535404524,-0.673376717294256,-0.7343544301210028,-0.8550036204978824,-0.7964197670420012,-0.809644072627028,-0.6004688163687076,-0.602755381166935,-0.7628918656458459,-0.5786087051965296,-0.5321926585553836,-0.698577036430198,-0.6918449457734823,-0.6932479000339906,-0.636585374828428,-0.6284998924781879,uva
Elizabeth A. Meyer,0.39724704939535654,-0.5104366400353281,-0.11318959063997153,0.3929597175040674,0.3618139388234842,0.3628675019674562,0.29975374373265856,0.4073914010077715,0.42878076811631516,0.3791505989318015,0.43618883889422194,0.4591556393851837,-0.5109891975298524,-0.5385665123237853,-0.5319996077567339,-0.5034217102556593,-0.4802036133905252,-0.4471077366086485,-0.5108964580244252,-0.4609300743957812,-0.4729635195939669,-0.46648156351459746,-0.44876616075634956,-0.5701464740559459,-0.6090585651497047,-0.568519064380477,-0.46958631700412784,uva
Sarah Milov,0.5688711427667067,-0.7160094665382684,-0.14713832377156166,0.5539831718701739,0.4658159562094235,0.5619731135640229,0.42375318165336334,0.5788229629397392,0.5248626505335172,0.603295668640307,0.6120269301864836,0.6999883778393269,-0.6194002362476154,-0.7083090018658411,-0.6570224883881483,-0.972393985837698,-0.6865510102361441,-0.7816648626828503,-0.5898721233631175,-0.8935142792761326,-0.7830989140678536,-0.619655997119844,-0.6960177875700452,-0.5990975722670555,-0.6269602682441473,-0.6987700776168795,-0.5211541270373672,uva
Neeti Nair,0.5569246647127986,-0.8017216276190172,-0.24479696290621866,0.4930378647886572,0.40710879294064656,0.5000929418130589,0.40270080264657737,0.4924170946373659,0.5414801816747647,0.7557059094309807,0.5733362720741166,0.6540371422655881,-1.0018673464655876,-0.7818197698366864,-0.7301533323313508,-0.7181637993301538,-0.7849492277950049,-0.6127866567959163,-0.6771536494294803,-0.925196923315525,-0.9624043125659227,-0.7019638508558274,-0.7035363920289895,-0.9716618917882442,-0.6931072986600074,-0.7907297234982252,-0.7014580603156771,uva
Brian P. Owensby,0.5741648481244791,-0.7924332411598132,-0.21826839303533407,0.5139853802017489,0.4412461543050078,0.5752104585272035,0.5375969514250756,0.48720053397119045,0.4819534877118955,0.5599259233725593,0.7427052427363652,0.6879096269607544,-0.823305943608284,-0.7483912405592426,-0.8858526749536395,-0.635780770952503,-0.9536676220595837,-0.5160248555863898,-0.6965454073720857,-0.9245841410011053,-0.9429183807224035,-0.6776547926478088,-0.7698167657272683,-0.9938941076397896,-0.5551127642393112,-0.6904516281560064,-0.6609131944982183,uva
Kristina Richardson,0.5110273382143193,-0.7701059280331468,-0.2590785898188275,0.594158038205209,0.5098442570037311,0.4825788531866339,0.37126155187863685,0.5256962087005377,0.5074861893637312,0.5134086045833328,0.583674892038107,0.4360034123373529,-0.5791144588341315,-0.7357198285904749,-0.8605812275782228,-0.632783646828362,-0.8919169772416353,-0.5757972354450348,-0.8991701081395149,-0.8573813941329718,-0.8729155519977212,-0.8528243722394109,-0.5261856332628264,-0.6145344485218327,-0.5027054611762817,-0.6449518465836134,-1.0050265416502953,uva
Jeffrey Rossman,0.5384595026812334,-0.6214295718370517,-0.08297006915581828,0.5154386642129306,0.43743774779173206,0.5745981879276459,0.4668847394486269,0.8149675518274307,0.34664764598839815,0.4745703245699405,0.3598417363480314,0.5465981628331874,-0.5457274991398056,-0.6053101649398314,-0.8977162670344114,-0.7403353172305382,-0.5653025647625327,-0.38743274030275643,-0.47642385934789977,-0.5055979023584062,-0.7536189922724258,-0.5310791350901127,-0.6873713127736535,-0.5395175721496344,-0.5788178870623762,-0.6007052417844534,-0.5250382299534977,uva
Joseph Seeley,0.5281762827097433,-0.6988490479119203,-0.170672765202177,0.5622305609774239,0.46850125913338,0.4130755095383185,0.4853772630294165,0.4948214560747147,0.44687538530539583,0.7301708325743675,0.5546898192663988,0.45776759808262196,-0.7514432683587075,-0.6886031055519427,-0.5990506677444847,-0.5523297827846061,-0.8768130065873265,-0.8950648475438356,-0.6442361806574113,-0.59812868013978,-0.6163985185946028,-0.5741671190286677,-0.5944675307620988,-0.9240785725414753,-0.5592717452144081,-0.6907093032662358,-0.5820595005184019,uva
Jennifer Sessions,0.5302337097441427,-0.7723295855416981,-0.24209587579755532,0.6122175849185271,0.4551871333618959,0.6178499093320635,0.460813440134128,0.48433990590274334,0.45614021290071083,0.5131586578512002,0.6330858057384849,0.4433991524701318,-1.0272665806114674,-0.6455625702907877,-0.6611471849959344,-0.5897468651334445,-0.9584910534322262,-0.5588899852397542,-0.8294634137302638,-0.7333427347242832,-0.6652123806998134,-0.8621818171814084,-0.6066710357977585,-1.0371295846998692,-0.5979897540062666,-0.6759485762034144,-0.6338926834798364,uva
David Singerman,0.4269050745622652,-0.6397096027333952,-0.21280452817113,0.4387688970018186,0.3720608082300786,0.44737342622719317,0.3613499069896838,0.4302858002483845,0.41114447104216323,0.4017309091556384,0.43178933689755106,0.5106439625223478,-0.5947855344663064,-0.6147497835859497,-0.6591904730136905,-0.9154267068952322,-0.6657248452483189,-0.7554393521638524,-0.5663010870727401,-0.6694829553543102,-0.49744924736608354,-0.5648724056469898,-0.6279018505560865,-0.5708759205105405,-0.5761076297300558,-0.6013174002457943,-0.44436000256582797,uva
J.C.A. Stagg,0.6566914208634921,-0.5956758839778011,0.061015536885690946,0.7271464183926583,0.4956618253505592,0.68334829187071,0.7965003490447998,0.4870542170332065,0.5348316682129024,0.7069552406668663,0.7907579779624939,0.44267305706938115,-0.5893950159822046,-0.610724993386231,-0.5754706283609958,-0.495915941162301,-0.5376652734305122,-0.47264747192030376,-0.6021255093586185,-0.564646487745146,-0.6626472100615501,-0.6132122600451112,-0.6506364528817693,-0.6794672595957916,-0.6101459909230471,-0.6286113123808589,-0.5622956633638612,uva
Robert P. Stolz,0.32347303603327077,-0.4866073652246532,-0.16313432919138243,0.35367987475224905,0.32025551390984613,0.2652410261141435,0.17694543069182228,0.29142601560605197,0.36178850437755933,0.3366032190366091,0.35171991502324107,0.35922341776036076,-0.5924942902475596,-0.5882940293738136,-0.494862279049491,-0.44857038474745214,-0.5049542095512152,-0.3505028854124248,-0.4756526693346954,-0.49049264192581177,-0.5232469100309046,-0.44704469479620457,-0.47465752270369277,-0.6013974360376597,-0.41386158764362335,-0.3310257631250554,-0.33342057442642126,uva
Lean Sweeney,0.5373043694216906,-0.7379778110859281,-0.2006734416642375,0.48238718827384897,0.37622041606307033,0.5420746633104214,0.3863295622865359,0.5491009955108166,0.4514585381354949,0.7455873802304268,0.6203350162153604,0.46986570556958523,-0.6544031376100106,-0.7936955389601215,-0.8688442381098866,-0.5644584080094801,-0.9918586649000645,-0.5083742750575766,-0.6962898063528187,-0.9677361901849508,-0.9394427593797445,-0.6688094400800765,-0.5633981227034466,-0.6575521590809028,-0.5024884045124054,-0.6033784893030922,-0.4701721481843384,uva
Amir Syed,0.5333825428569344,-0.7652098268802013,-0.2318272840232669,0.5566205095377753,0.5073109586853349,0.5621152908193029,0.5095324639230967,0.553790159970522,0.44022063981919063,0.5972899530615126,0.5897545840499694,0.4270362418455383,-0.7844109244482673,-0.7030952701965969,-0.5976845572983462,-0.670716009942586,-0.8784199897199869,-0.6043764729984105,-0.6207986989989877,-0.8246120776642453,-0.6993596665561199,-1.0014315247535706,-0.6082381807107438,-0.8189778109326175,-0.6565676323537316,-0.6490786933255467,-1.0027428828179836,uva
Alan Taylor,0.6570956231639925,-0.6930572950480934,-0.03596167188410093,0.5811093459924063,0.5138518452192797,0.8739382863044739,0.7888282924890518,0.507248586975038,0.4786136766876838,0.45712427239902836,0.8626071900129318,0.4171712787201008,-0.7506576325744391,-0.6448250031945381,-0.690050934611391,-0.5282093319765948,-0.7031394127756357,-0.4779159973065059,-0.6382132151218898,-0.6636795537723672,-0.9114655405282974,-0.6291634338907898,-0.6886955370109009,-0.9481664765626192,-0.5984624937797587,-0.6464510430981006,-0.5370810834971804,uva
Mark Thomas,0.45947773619239474,-0.4665397040228472,-0.007061967830452487,0.31355333253741263,0.264017527204613,0.3186933308930109,0.24820084791915972,0.3765580926678683,0.3436854691141182,0.4427146859655532,0.3543348678803491,0.8323526090697239,-0.5192928199789354,-0.5429252806917897,-0.35503986988785774,-0.4791080620797241,-0.5501636216307388,-0.4780885135097539,-0.46267963827898106,-0.5688263388241039,-0.41060642403317615,-0.41163963944252047,-0.42432488939749047,-0.4930987712638131,-0.3464300114040574,-0.46201492458515403,-0.3058705607386814,uva
Elizabeth R. Varon,0.586742533943911,-0.6856627683937887,-0.09892023444987774,0.6557239885817875,0.5043548368194919,0.6095233841526388,0.5875809652606646,0.536926619708538,0.5869959760989462,0.46953020516782995,0.76630829423666,0.4030943286915621,-0.6183460224419832,-0.7722106359737075,-0.9399273823946714,-0.5866803363473578,-0.8153014101553708,-0.47747158678248525,-0.5600855426552396,-0.5834658347247612,-0.8534258902072906,-0.6480443352251314,-0.6366197383902662,-0.5881641432642937,-0.5664505895227194,-0.7226283639255499,-0.5565288392050813,uva
Penny Von Eschen,0.6397438991124943,-0.7808064059502388,-0.14106250683774446,0.6281832106417682,0.602848512068175,0.6090439281334534,0.5434151066219586,0.7986345827579499,0.5671817337946287,0.7750175386667252,0.6264465161495738,0.46346084748705235,-0.7716609761118889,-0.8875121047927272,-0.9420308768749237,-0.5704824890941381,-0.9382363054901361,-0.5591364158317447,-0.619668420093755,-0.9489524476230145,-0.6072950918626573,-0.8279426286462694,-0.6187867842732914,-0.9558819904923439,-0.7275756398836772,-0.7006077069256987,-0.5991410134981077,uva
Joshua M. White,0.531486853506315,-0.6615284943344113,-0.13004164082809633,0.5477745083706236,0.45219721792473705,0.45831148231635876,0.46691419904430714,0.525301406159997,0.4676437187074411,0.6979218699038029,0.5904980752105806,0.47392502029736844,-0.6368044471449179,-0.6170840574482429,-0.6124179248387616,-0.6281795116762321,-0.6821487508714199,-0.44602680342671064,-0.6381475316981475,-0.8989801183342934,-0.5334371346980333,-0.5399626772850752,-0.5472969346576267,-0.9513721633702517,-0.5367309271491,-0.6496931353051748,-0.6180297490209341,uva
Cong Ellen Zhang,0.4784076557582836,-0.665423386076484,-0.1870157303182004,0.5574882836844407,0.4225381918549538,0.43264314544118737,0.3884736614988802,0.5411853495571349,0.4210819264252981,0.5830451172377382,0.43492157210906346,0.43806245851640907,-0.6415109007308881,-0.6289782011881471,-0.5308481671835905,-0.6205539615740153,-0.7382642809301615,-0.4652401856968508,-0.6533856901299695,-0.6974332785233855,-0.7416493441643459,-0.5612181612689581,-0.5438734654302461,-0.9190195258706808,-0.6136333473647635,-0.7873195813347897,-0.5423470814990108,uva
Corinne T. Field,0.5463758893980929,-0.7659946555926646,-0.21961876619457166,0.5865135656501733,0.44100764364861406,0.5728784196978822,0.39823028100304536,0.5477187372744083,0.4555427860594603,0.5202755739895395,0.7340164297524794,0.5137349919933413,-0.7512329384684563,-1.0823197960853577,-0.9976652562618256,-0.6353165475030741,-0.9149252641946077,-0.5344122252427042,-0.6116818074757855,-0.8584619425237179,-0.5759752774611115,-0.6485295270744246,-0.5312765776878677,-0.8867982607334852,-0.6566456189999978,-0.6566106128905501,-0.5119884251986467,uva
Risa Goluboff,0.40224215785149287,-0.571384156579243,-0.16914199872775015,0.41514021046422966,0.34213935045637783,0.41006320871425894,0.341010047664245,0.3279649441827227,0.4400699649585619,0.37991520292932296,0.4209409624349569,0.4868780744572481,-0.5477886458060571,-0.610301550211651,-0.5579488035291433,-0.6405304101192288,-0.5419288288319001,-0.3710070386166787,-0.4912463936333855,-0.5308960044273624,-0.479728571139276,-0.42594478325918317,-0.49187706410884857,-0.5150608241727407,-0.5067616477608681,-0.9653088375926018,-0.39382239431142807,uva
Mar Hicks,0.5224223203493868,-0.6753298907682092,-0.1529075704188223,0.4988060168425243,0.4590027252273126,0.6178394099227106,0.3748845444845431,0.49965581645568213,0.42188720072782226,0.4454073608891359,0.492741768889957,0.7174961134791374,-0.5921390033140779,-0.8801045326722992,-0.9258362390100956,-0.6946516825507085,-0.7097492736010325,-0.5652913311496377,-0.628249591588974,-0.6821214078171622,-0.6242237149272114,-0.5070219728630037,-0.6077208503855551,-0.6100542421142261,-0.669457823658983,-0.6493404806990709,-0.4768743620003462,uva
